Unit,,,,,,Sec,,,,V,C,MHz,dBm,mA,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,fs,,,Sec,,,
HighL,,,,,,,,,,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,,,,,,
PID-336,1,1,-21,3,1,9.603,12,,,3.29999995231628,0,2607.21704101563,-5.85282081604004,9.60902309417725,-72.9949645996094,-97.7914581298828,-118.535369873047,-136.575561523438,-146.827224731445,-153.353591918945,94.2192153930664,1,2012_12_14 13:46:25,0.309, Sim-StriHandler-NA, PASS, Bin1
PID-337,1,1,-9,3,1,9.622,12,,,3.29999995231628,0,2602.03662109375,-6.16791481018066,9.57015419006348,-67.007194519043,-100.76904296875,-121.735717773438,-140.333969116211,-150.56689453125,-154.864181518555,66.1898498535156,1,2012_12_14 13:46:35,0.322, Sim-StriHandler-NA, PASS, Bin1
PID-338,1,1,-3,3,1,9.629,12,,,3.29999995231628,0,2606.43310546875,-6.0143989944458,9.63218212127686,-68.6147842407227,-96.3752136230469,-116.817398071289,-134.670989990234,-145.749816894531,-154.567047119141,116.587226867676,1,2012_12_14 13:46:45,0.297, Sim-StriHandler-NA, PASS, Bin1
PID-339,1,1,9,3,1,9.618,12,,,3.29999995231628,0,2606.57641601563,-6.15012544631958,9.55741405487061,-68.7455062866211,-93.3571166992188,-113.854301452637,-131.735305786133,-142.768341064453,-153.145874023438,162.085250854492,1,2012_12_14 13:46:55,0.314, Sim-StriHandler-NA, PASS, Bin1
PID-340,1,1,15,3,1,9.625,12,,,3.29999995231628,0,2605.58227539063,-6.15950101852417,9.80082893371582,-72.5676040649414,-104.192314147949,-128.493957519531,-148.078338623047,-153.918426513672,-157.316741943359,36.9067115783691,1,2012_12_14 13:47:05,0.296, Sim-StriHandler-NA, PASS, Bin1
PID-341,1,1,27,3,1,9.6,12,,,3.29999995231628,0,2606.09423828125,-6.16225475311279,9.59056091308594,-69.2298126220703,-97.6921463012695,-118.752998352051,-136.773345947266,-147.688018798828,-153.829071044922,93.9743957519531,1,2012_12_14 13:47:15,0.322, Sim-StriHandler-NA, PASS, Bin1
PID-342,1,1,33,3,1,9.641,12,,,3.29999995231628,0,2606.443359375,-6.09485906600952,9.54564571380615,-75.1867141723633,-104.468795776367,-125.253273010254,-143.045425415039,-152.457748413086,-155.408706665039,42.2699813842773,1,2012_12_14 13:47:25,0.267, Sim-StriHandler-NA, PASS, Bin1
PID-343,1,1,33,4,1,9.694,12,,,3.29999995231628,0,2595.64599609375,-6.44661516189575,9.48777389526367,-74.7714767456055,-100.694122314453,-122.730499267578,-140.907699584961,-151.166915893555,-153.329284667969,62.5085334777832,1,2012_12_14 13:47:36,0.231, Sim-StriHandler-NA, PASS, Bin1
PID-344,1,1,31,4,1,9.679,12,,,3.29999995231628,0,2611.21948242188,-6.69090503692627,9.61960506439209,-74.7817153930664,-103.661247253418,-124.75855255127,-142.585052490234,-151.307846069336,-154.828536987305,47.9351806640625,1,2012_12_14 13:47:46,0.244, Sim-StriHandler-NA, PASS, Bin1
PID-345,1,1,15,4,1,9.605,12,,,3.29999995231628,0,2595.96728515625,-5.80551475524902,9.79170703887939,-72.9117202758789,-97.4417037963867,-117.85327911377,-135.972991943359,-146.154846191406,-153.778961181641,101.836235046387,1,2012_12_14 13:47:56,0.326, Sim-StriHandler-NA, PASS, Bin1
PID-346,1,1,13,4,1,9.686,12,,,3.29999995231628,0,2609.15307617188,-6.73612874984741,9.81438064575195,-71.9759140014648,-103.14111328125,-123.518600463867,-141.753387451172,-151.172882080078,-156.528732299805,53.8858222961426,1,2012_12_14 13:48:06,0.238, Sim-StriHandler-NA, PASS, Bin1
PID-347,1,1,-3,4,1,9.706,12,,,3.29999995231628,0,2596.03564453125,-5.69922822952271,9.53533458709717,-68.4465942382813,-95.7003631591797,-117.788314819336,-135.804092407227,-145.669204711914,-152.844314575195,109.580879211426,1,2012_12_14 13:48:16,0.338, Sim-StriHandler-NA, PASS, Bin1
PID-348,1,1,-5,4,1,9.636,12,,,3.29999995231628,0,2607.79125976563,-6.3909859085083,9.56745433807373,-71.7338562011719,-103.930603027344,-127.035202026367,-146.094589233398,-157.647247314453,-154.966934204102,38.6266059875488,1,2012_12_14 13:48:26,0.276, Sim-StriHandler-NA, PASS, Bin1
PID-349,1,1,-21,4,1,9.691,12,,,3.29999995231628,0,2598.92553710938,-5.61254781723022,9.59358406066895,-72.0711441040039,-98.4850692749023,-118.974189758301,-136.788467407227,-146.949600219727,-153.968292236328,90.5035247802734,1,2012_12_14 13:48:36,0.362, Sim-StriHandler-NA, PASS, Bin1
PID-350,1,1,-23,4,1,9.667,12,,,3.29999995231628,0,2610.96801757813,-6.51909536361694,9.51233673095703,-74.3576736450195,-102.969398498535,-123.93399810791,-141.81672668457,-151.601211547852,-156.043884277344,53.565242767334,1,2012_12_14 13:48:46,0.256, Sim-StriHandler-NA, PASS, Bin1
PID-351,1,1,-25,6,1,9.62,12,,,3.29999995231628,0,2604.12890625,-6.26075023651123,9.56394577026367,-73.7462615966797,-107.53621673584,-129.473785400391,-146.902847290039,-153.515335083008,-156.175170898438,30.2099952697754,1,2012_12_14 13:48:56,0.301, Sim-StriHandler-NA, PASS, Bin1
PID-352,1,1,-19,6,1,9.624,12,,,3.29999995231628,0,2607.033203125,-5.83204740524292,9.64098167419434,-70.7076644897461,-102.482475280762,-125.256729125977,-143.648727416992,-154.079132080078,-156.942657470703,49.6527709960938,1,2012_12_14 13:49:06,0.29, Sim-StriHandler-NA, PASS, Bin1
PID-353,1,1,-7,6,1,9.609,12,,,3.29999995231628,0,2555.44946289063,-5.60486883163452,9.53835773468018,-67.7880935668945,-98.0265502929688,-118.805564880371,-137.538299560547,-150.770050048828,-158.202865600586,93.1358337402344,1,2012_12_14 13:49:16,0.343, Sim-StriHandler-NA, PASS, Bin1
PID-354,1,1,-1,6,1,9.666,12,,,3.29999995231628,0,2605.67016601563,-6.01394886016846,9.53279781341553,-66.6567306518555,-96.650390625,-120.936477661133,-138.88020324707,-149.457717895508,-155.931243896484,84.598991394043,1,2012_12_14 13:49:27,0.258, Sim-StriHandler-NA, PASS, Bin1
PID-355,1,1,11,6,1,9.712,12,,,3.29999995231628,0,2604.56591796875,-5.97101062774658,9.61901092529297,-69.0749740600586,-97.4088439941406,-118.908027648926,-137.368530273438,-147.97509765625,-154.99267578125,94.8351669311523,1,2012_12_14 13:49:37,0.328, Sim-StriHandler-NA, PASS, Bin1
PID-356,1,1,17,6,1,9.666,12,,,3.29999995231628,0,2607.2646484375,-6.14225715637207,9.68638324737549,-71.0397186279297,-102.071228027344,-122.660820007324,-140.224639892578,-151.082122802734,-152.881561279297,59.638542175293,1,2012_12_14 13:49:47,0.255, Sim-StriHandler-NA, PASS, Bin1
PID-357,1,1,29,6,1,9.599,12,,,3.29999995231628,0,2605.3759765625,-6.35724681854248,9.61609554290771,-71.3309097290039,-98.6589050292969,-118.733459472656,-136.980606079102,-147.890838623047,-155.127975463867,92.0217514038086,1,2012_12_14 13:49:57,0.332, Sim-StriHandler-NA, PASS, Bin1
PID-358,1,1,35,6,1,9.654,12,,,3.29999995231628,0,2607.06201171875,-6.19452661514282,9.36123371124268,-73.0271453857422,-101.090972900391,-122.331062316895,-140.424819946289,-150.107116699219,-154.147994995117,64.16748046875,1,2012_12_14 13:50:07,0.256, Sim-StriHandler-NA, PASS, Bin1
PID-359,1,1,37,8,1,9.666,12,,,3.29999995231628,0,2604.7958984375,-6.81460851669312,9.33046245574951,-74.3386993408203,-105.802642822266,-127.934066772461,-147.076965332031,-152.809539794922,-154.110321044922,33.4849014282227,1,2012_12_14 13:50:17,0.267, Sim-StriHandler-NA, PASS, Bin1
PID-360,1,1,20,8,1,9.692,12,,,3.29999995231628,0,2606.15795898438,-6.36045068740845,9.67045783996582,-71.9266510009766,-102.905479431152,-123.877830505371,-141.343063354492,-151.249267578125,-155.196929931641,52.4799957275391,1,2012_12_14 13:50:27,0.353, Sim-StriHandler-NA, PASS, Bin1
PID-361,1,1,19,8,1,9.679,12,,,3.29999995231628,0,2607.02099609375,-6.28123563766479,9.77637481689453,-70.2038421630859,-104.891662597656,-127.102020263672,-145.561553955078,-153.790878295898,-156.744445800781,38.1333465576172,1,2012_12_14 13:50:37,0.246, Sim-StriHandler-NA, PASS, Bin1
PID-362,1,1,2,8,1,9.7,12,,,3.29999995231628,0,2605.70849609375,-5.82067388534546,9.49878597259521,-71.1386871337891,-97.0608062744141,-117.924873352051,-135.560134887695,-145.874145507813,-154.893707275391,103.357627868652,1,2012_12_14 13:50:47,0.351, Sim-StriHandler-NA, PASS, Bin1
PID-363,1,1,1,8,1,9.686,12,,,3.29999995231628,0,2601.82592773438,-6.33324808120728,9.55600929260254,-68.9148406982422,-102.028282165527,-125.511611938477,-143.833053588867,-153.317153930664,-156.359893798828,49.4400177001953,1,2012_12_14 13:50:58,0.238, Sim-StriHandler-NA, PASS, Bin1
PID-364,1,1,-16,8,1,9.599,12,,,3.29999995231628,0,2605.18212890625,-6.15877765655518,9.60616207122803,-68.1614151000977,-105.006782531738,-128.19172668457,-146.256805419922,-154.215454101563,-156.575210571289,35.0016975402832,1,2012_12_14 13:51:08,0.343, Sim-StriHandler-NA, PASS, Bin1
PID-365,1,1,-17,8,1,9.68,12,,,3.29999995231628,0,2607.48022460938,-5.8228444480896,9.59153175354004,-70.6662902832031,-100.370788574219,-121.469680786133,-139.899261474609,-152.728607177734,-157.787750244141,69.8906478881836,1,2012_12_14 13:51:18,0.249, Sim-StriHandler-NA, PASS, Bin1
PID-366,1,1,-34,8,1,9.712,12,,,3.29999995231628,0,2605.11572265625,-6.29877513885498,9.27523612976074,-72.1211929321289,-105.285514831543,-128.27864074707,-145.206878662109,-152.472137451172,-155.891799926758,34.6045951843262,1,2012_12_14 13:51:28,0.342, Sim-StriHandler-NA, PASS, Bin1
PID-367,1,1,-35,8,1,9.691,12,,,3.29999995231628,0,2604.9658203125,-6.31427043914795,9.21218395233154,-77.6101684570313,-103.654251098633,-124.619697570801,-142.315582275391,-151.686294555664,-156.28694152832,48.6351089477539,1,2012_12_14 13:51:38,0.221, Sim-StriHandler-NA, PASS, Bin1
PID-368,1,1,-35,9,1,9.666,12,,,3.29999995231628,0,2596.38427734375,-5.94751209259033,9.22729778289795,-76.3570709228516,-103.439979553223,-123.626152038574,-142.315032958984,-154.334838867188,-155.100860595703,53.0502777099609,1,2012_12_14 13:51:48,0.255, Sim-StriHandler-NA, PASS, Bin1
PID-369,1,1,-34,9,1,9.658,12,,,3.29999995231628,0,2605.58520507813,-7.28630966186523,9.31280994415283,-72.3795547485352,-104.488357543945,-128.090484619141,-145.114456176758,-151.290176391602,-154.532104492188,36.7604484558105,1,2012_12_14 13:51:58,0.267, Sim-StriHandler-NA, PASS, Bin1
PID-370,1,1,-33,9,1,9.697,12,,,3.29999995231628,0,2610.2470703125,-6.91363805770874,9.374192237854,-76.4356155395508,-109.215713500977,-130.680236816406,-147.312713623047,-153.333724975586,-155.164916992188,26.3795547485352,1,2012_12_14 13:52:08,0.227, Sim-StriHandler-NA, PASS, Bin1
PID-371,1,1,-29,9,1,9.669,12,,,3.29999995231628,0,2597.93359375,-5.80648368835449,9.40668964385986,-74.8409118652344,-103.393783569336,-125.546035766602,-143.848937988281,-154.278396606445,-157.696319580078,45.8744926452637,1,2012_12_14 13:52:18,0.253, Sim-StriHandler-NA, PASS, Bin1
PID-372,1,1,-28,9,1,9.652,12,,,3.29999995231628,0,2604.76977539063,-6.42928070068359,9.44858074188232,-73.4212951660156,-104.107872009277,-125.65486907959,-144.853866577148,-154.191040039063,-155.079467773438,43.0659141540527,1,2012_12_14 13:52:28,0.266, Sim-StriHandler-NA, PASS, Bin1
PID-373,1,1,-27,9,1,9.687,12,,,3.29999995231628,0,2609.8798828125,-6.96217102050781,9.47422313690186,-75.3534317016602,-105.327079772949,-126.339149475098,-143.365600585938,-153.839767456055,-155.920288085938,39.7640991210938,1,2012_12_14 13:52:38,0.227, Sim-StriHandler-NA, PASS, Bin1
PID-374,1,1,-23,9,1,9.657,12,,,3.29999995231628,0,2595.71337890625,-5.81318086624146,9.47708511352539,-75.6381301879883,-105.482650756836,-127.308769226074,-145.609436035156,-153.835021972656,-158.101135253906,35.4141082763672,1,2012_12_14 13:52:48,0.261, Sim-StriHandler-NA, PASS, Bin1
PID-375,1,1,-22,9,1,9.599,12,,,3.29999995231628,0,2606.26635742188,-5.89953369140625,9.65625953674316,-68.9145660400391,-106.666069030762,-127.660522460938,-145.709365844727,-153.358749389648,-155.899505615234,34.1818809509277,1,2012_12_14 13:52:58,0.225, Sim-StriHandler-NA, PASS, Bin1
PID-376,1,1,-21,9,1,9.691,12,,,3.29999995231628,0,2610.3271484375,-6.49062961578369,9.6950740814209,-72.7014846801758,-106.532012939453,-127.999626159668,-146.668380737305,-152.575454711914,-155.85595703125,32.0572929382324,1,2012_12_14 13:53:08,0.232, Sim-StriHandler-NA, PASS, Bin1
PID-377,1,1,-17,9,1,9.666,12,,,3.29999995231628,0,2599.34692382813,-5.54698556900024,9.58143711090088,-71.7383193969727,-105.997138977051,-127.736404418945,-144.391723632813,-154.595794677734,-157.044357299805,34.2509498596191,1,2012_12_14 13:53:19,0.258, Sim-StriHandler-NA, PASS, Bin1
PID-378,1,1,-16,9,1,9.62,12,,,3.29999995231628,0,2605.38793945313,-6.20396465301514,9.63887786865234,-70.1713027954102,-101.09009552002,-121.96492767334,-140.808486938477,-157.120834350586,-158.29753112793,65.6642761230469,1,2012_12_14 13:53:29,0.283, Sim-StriHandler-NA, PASS, Bin1
PID-379,1,1,-15,9,1,9.66,12,,,3.29999995231628,0,2608.69848632813,-6.93730968475342,9.6722936630249,-70.6594924926758,-104.334030151367,-125.53052520752,-142.664855957031,-151.386047363281,-153.803909301758,42.202823638916,1,2012_12_14 13:53:39,0.265, Sim-StriHandler-NA, PASS, Bin1
PID-380,1,1,-11,9,1,9.675,12,,,3.29999995231628,0,2596.62158203125,-5.53118986129761,9.54003143310547,-69.9738159179688,-97.3551025390625,-117.65185546875,-135.465835571289,-145.564682006836,-154.426116943359,106.963027954102,1,2012_12_14 13:53:49,0.249, Sim-StriHandler-NA, PASS, Bin1
PID-381,1,1,-10,9,1,9.656,12,,,3.29999995231628,0,2605.20092773438,-5.75293153762817,9.48610019683838,-68.2981338500977,-98.0300827026367,-118.927459716797,-137.01872253418,-147.394485473633,-153.112365722656,92.9013366699219,1,2012_12_14 13:53:59,0.258, Sim-StriHandler-NA, PASS, Bin1
PID-382,1,1,-9,9,1,9.687,12,,,3.29999995231628,0,2610.04174804688,-6.21862977981567,9.55897998809814,-71.4450607299805,-102.273475646973,-123.219688415527,-141.0068359375,-150.980895996094,-155.427886962891,57.0828514099121,1,2012_12_14 13:54:09,0.236, Sim-StriHandler-NA, PASS, Bin1
PID-383,1,1,-5,9,1,9.653,12,,,3.29999995231628,0,2597.99536132813,-5.7842554473877,9.46591091156006,-72.2477951049805,-100.162651062012,-120.857475280762,-138.607086181641,-148.40364074707,-153.064193725586,72.6084518432617,1,2012_12_14 13:54:19,0.268, Sim-StriHandler-NA, PASS, Bin1
PID-384,1,1,-4,9,1,9.667,12,,,3.29999995231628,0,2604.96020507813,-6.40068954467773,9.47357749938965,-70.4235229492188,-98.8897247314453,-120.946708679199,-139.105712890625,-150.149063110352,-156.217315673828,76.3587341308594,1,2012_12_14 13:54:29,0.244, Sim-StriHandler-NA, PASS, Bin1
PID-385,1,1,-3,9,1,9.656,12,,,3.29999995231628,0,2609.87622070313,-6.39974159240723,9.56427097320557,-68.5989608764648,-98.6095275878906,-119.286354064941,-137.196868896484,-148.574600219727,-155.227676391602,87.4195022583008,1,2012_12_14 13:54:39,0.267, Sim-StriHandler-NA, PASS, Bin1
PID-386,1,1,1,9,1,9.677,12,,,3.29999995231628,0,2594.80859375,-5.92318290710449,9.52648162841797,-73.6286163330078,-100.752670288086,-121.446846008301,-139.249740600586,-148.833160400391,-153.027267456055,69.7510147094727,1,2012_12_14 13:54:49,0.246, Sim-StriHandler-NA, PASS, Bin1
PID-387,1,1,2,9,1,9.656,12,,,3.29999995231628,0,2606.48510742188,-5.80329555511475,9.42482757568359,-71.7383880615234,-105.573593139648,-127.589050292969,-147.514953613281,-153.130584716797,-156.953125,35.4307899475098,1,2012_12_14 13:54:59,0.252, Sim-StriHandler-NA, PASS, Bin1
PID-388,1,1,3,9,1,9.605,12,,,3.29999995231628,0,2610.13793945313,-6.74662727355957,9.56481075286865,-71.7406692504883,-107.850593566895,-129.512191772461,-145.949768066406,-153.568023681641,-156.062942504883,29.5706691741943,1,2012_12_14 13:55:09,0.228, Sim-StriHandler-NA, PASS, Bin1
PID-389,1,1,7,9,1,9.673,12,,,3.29999995231628,0,2597.37182617188,-5.76065773010254,9.53771018981934,-72.283935546875,-102.999885559082,-124.032539367676,-141.650329589844,-151.145385742188,-153.775024414063,52.3320770263672,1,2012_12_14 13:55:19,0.252, Sim-StriHandler-NA, PASS, Bin1
PID-390,1,1,8,9,1,9.648,12,,,3.29999995231628,0,2606.78564453125,-5.73255151748657,9.61566352844238,-70.2495880126953,-99.378776550293,-119.305061340332,-137.079620361328,-146.993194580078,-155.945678710938,86.2363586425781,1,2012_12_14 13:55:29,0.264, Sim-StriHandler-NA, PASS, Bin1
PID-391,1,1,9,9,1,9.688,12,,,3.29999995231628,0,2611.26318359375,-6.17950147628784,9.58500099182129,-70.5935287475586,-103.837295532227,-124.86988067627,-142.689727783203,-152.961837768555,-156.317962646484,46.049488067627,1,2012_12_14 13:55:39,0.233, Sim-StriHandler-NA, PASS, Bin1
PID-392,1,1,13,9,1,9.657,12,,,3.29999995231628,0,2599.5078125,-5.43788618087769,9.62835025787354,-69.9901885986328,-98.3180694580078,-119.024078369141,-136.800827026367,-146.381072998047,-153.660781860352,90.1656723022461,1,2012_12_14 13:55:49,0.268, Sim-StriHandler-NA, PASS, Bin1
PID-393,1,1,14,9,1,9.699,12,,,3.29999995231628,0,2606.06958007813,-6.01904577255249,9.71645164489746,-71.0905075073242,-106.021591186523,-127.752197265625,-146.519577026367,-152.188507080078,-156.369781494141,34.8672409057617,1,2012_12_14 13:55:59,0.22, Sim-StriHandler-NA, PASS, Bin1
PID-394,1,1,15,9,1,9.593,12,,,3.29999995231628,0,2609.12744140625,-6.81919664382935,9.76395893096924,-73.4076385498047,-107.625747680664,-128.760528564453,-146.553573608398,-153.891128540039,-154.768142700195,31.0748615264893,1,2012_12_14 13:56:09,0.233, Sim-StriHandler-NA, PASS, Bin1
PID-395,1,1,19,9,1,9.656,12,,,3.29999995231628,0,2600.54638671875,-5.67301553726196,9.6815242767334,-70.4036407470703,-99.3837127685547,-120.707969665527,-138.784515380859,-148.377243041992,-155.11589050293,75.1527709960938,1,2012_12_14 13:56:20,0.265, Sim-StriHandler-NA, PASS, Bin1
PID-396,1,1,20,9,1,9.65,12,,,3.29999995231628,0,2604.25708007813,-6.30723947525024,9.5848388671875,-74.4421997070313,-103.483093261719,-124.642280578613,-142.93132019043,-150.537017822266,-155.828384399414,48.6263961791992,1,2012_12_14 13:56:30,0.263, Sim-StriHandler-NA, PASS, Bin1
PID-397,1,1,21,9,1,9.68,12,,,3.29999995231628,0,2612.853515625,-6.60266918182373,9.71985340118408,-70.1934661865234,-102.953536987305,-123.721282958984,-140.918960571289,-150.49787902832,-155.596084594727,52.9273948669434,1,2012_12_14 13:56:40,0.234, Sim-StriHandler-NA, PASS, Bin1
PID-398,1,1,25,9,1,9.647,12,,,3.29999995231628,0,2598.16137695313,-5.82210964202881,9.49490070343018,-70.4459838867188,-99.6670684814453,-120.607063293457,-138.390106201172,-147.903854370117,-154.070709228516,77.1935882568359,1,2012_12_14 13:56:50,0.277, Sim-StriHandler-NA, PASS, Bin1
PID-399,1,1,26,9,1,9.683,12,,,3.29999995231628,0,2606.37084960938,-6.15275758743286,9.59574317932129,-68.0437774658203,-96.4207611083984,-119.587348937988,-138.112289428711,-149.082626342773,-155.411743164063,93.3478240966797,1,2012_12_14 13:57:00,0.228, Sim-StriHandler-NA, PASS, Bin1
PID-400,1,1,27,9,1,9.658,12,,,3.29999995231628,0,2611.21118164063,-6.63686508178711,9.59606742858887,-73.563117980957,-99.6183776855469,-120.227378845215,-138.503326416016,-149.122421264648,-153.819137573242,78.3088684082031,1,2012_12_14 13:57:10,0.253, Sim-StriHandler-NA, PASS, Bin1
PID-401,1,1,31,9,1,9.674,12,,,3.29999995231628,0,2600.30004882813,-5.80356258392334,9.35146236419678,-68.0085601806641,-94.6336669921875,-115.672286987305,-133.625305175781,-143.933776855469,-152.350662231445,136.549133300781,1,2012_12_14 13:57:20,0.248, Sim-StriHandler-NA, PASS, Bin1
PID-402,1,1,32,9,1,9.668,12,,,3.29999995231628,0,2608.13403320313,-6.13159412384033,9.49862575531006,-75.2374954223633,-103.225273132324,-123.664428710938,-141.001098632813,-149.998382568359,-155.082107543945,53.1678314208984,1,2012_12_14 13:57:30,0.256, Sim-StriHandler-NA, PASS, Bin1
PID-403,1,1,33,9,1,9.656,12,,,3.29999995231628,0,2612.72241210938,-6.8134073638916,9.50272846221924,-72.5574417114258,-96.5879745483398,-117.418243408203,-135.667892456055,-147.251190185547,-155.200073242188,106.10710144043,1,2012_12_14 13:57:40,0.267, Sim-StriHandler-NA, PASS, Bin1
PID-404,1,1,37,9,1,9.667,12,,,3.29999995231628,0,2599.09448242188,-6.07056230545044,9.28279590606689,-71.9977111816406,-99.6451263427734,-121.401885986328,-139.449081420898,-149.075439453125,-153.54914855957,72.2250137329102,1,2012_12_14 13:57:50,0.248, Sim-StriHandler-NA, PASS, Bin1
PID-405,1,1,33,10,1,9.6,12,,,3.29999995231628,0,2610.3447265625,-6.15126842498779,9.34687519073486,-71.3588180541992,-94.7597732543945,-115.086181640625,-133.228271484375,-144.576187133789,-154.790710449219,137.89421081543,1,2012_12_14 13:58:00,0.323, Sim-StriHandler-NA, PASS, Bin1
PID-406,1,1,27,10,1,9.664,12,,,3.29999995231628,0,2606.30541992188,-6.00335353851318,9.57587718963623,-75.310188293457,-104.156631469727,-124.437606811523,-142.233871459961,-152.439071655273,-155.741439819336,46.9322319030762,1,2012_12_14 13:58:10,0.267, Sim-StriHandler-NA, PASS, Bin1
PID-407,1,1,21,10,1,9.657,12,,,3.29999995231628,0,2606.89208984375,-6.16883558273315,9.6475133895874,-70.6943206787109,-101.252449035645,-124.013771057129,-141.98161315918,-153.731811523438,-158.208282470703,57.8883285522461,1,2012_12_14 13:58:20,0.258, Sim-StriHandler-NA, PASS, Bin1
PID-408,1,1,15,10,1,9.667,12,,,3.29999995231628,0,2606.06225585938,-6.21209281921387,9.72913837432861,-71.6981735229492,-107.94164276123,-128.987686157227,-147.38606262207,-153.230178833008,-157.050933837891,30.1754951477051,1,2012_12_14 13:58:30,0.257, Sim-StriHandler-NA, PASS, Bin1
PID-409,1,1,9,10,1,9.622,12,,,3.29999995231628,0,2607.62426757813,-5.71122449874878,9.60367965698242,-69.2051086425781,-101.757919311523,-126.350845336914,-146.197769165039,-154.502075195313,-156.207275390625,47.6522178649902,1,2012_12_14 13:58:40,0.3, Sim-StriHandler-NA, PASS, Bin1
PID-410,1,1,3,10,1,9.617,12,,,3.29999995231628,0,2605.44116210938,-6.29808086395264,9.52399826049805,-73.3370590209961,-100.550651550293,-121.018440246582,-138.62516784668,-148.895431518555,-153.978439331055,72.1740112304688,1,2012_12_14 13:58:50,0.303, Sim-StriHandler-NA, PASS, Bin1
PID-411,1,1,-3,10,1,9.611,12,,,3.29999995231628,0,3235.55908203125,-48.3088659667969,17.9324607849121,-69.9761962890625,-80.5502777099609,-90.609504699707,-95.9569549560547,-101.169586181641,-102.605331420898,3097.71069335938,1,2012_12_14 13:59:01,0.3, Sim-StriHandler-NA, PASS, Bin1
PID-412,1,1,-9,10,1,9.664,12,,,3.29999995231628,0,2604.39208984375,-5.9907640838623,9.50753211975098,-69.2263031005859,-103.925636291504,-126.882865905762,-144.788345336914,-153.890869140625,-155.470138549805,41.719181060791,1,2012_12_14 13:59:11,0.255, Sim-StriHandler-NA, PASS, Bin1
PID-413,1,1,-15,10,1,9.618,12,,,3.29999995231628,0,2605.25366210938,-6.73329395294189,9.71693801879883,-73.5324325561523,-107.708602905273,-129.144027709961,-146.648529052734,-152.975997924805,-155.827041625977,29.0892543792725,1,2012_12_14 13:59:21,0.306, Sim-StriHandler-NA, PASS, Bin1
PID-414,1,1,-21,10,1,9.627,12,,,3.29999995231628,0,2606.19750976563,-6.21558326721191,9.59968376159668,-65.489631652832,-98.2788619995117,-119.632339477539,-137.659194946289,-148.514175415039,-157.289886474609,83.8161849975586,1,2012_12_14 13:59:31,0.296, Sim-StriHandler-NA, PASS, Bin1
PID-415,1,1,-27,10,1,9.631,12,,,3.29999995231628,0,2606.96313476563,-5.98809951782227,9.46661281585693,-71.495849609375,-99.5769500732422,-123.033920288086,-142.743743896484,-152.520645141602,-157.810363769531,64.7827224731445,1,2012_12_14 13:59:41,0.282, Sim-StriHandler-NA, PASS, Bin1
PID-416,1,1,-33,10,1,9.632,12,,,3.29999995231628,0,2606.08862304688,-6.31545537948608,9.2755069732666,-70.925895690918,-100.241416931152,-123.659454345703,-141.494766235352,-150.971710205078,-154.759750366211,60.6068267822266,1,2012_12_14 13:59:51,0.292, Sim-StriHandler-NA, PASS, Bin1
PID-417,1,1,-31,13,1,9.623,12,,,3.29999995231628,0,2606.7099609375,-6.4794458770752,9.44588279724121,-76.0820083618164,-105.162330627441,-126.32893371582,-144.810928344727,-154.850494384766,-155.103057861328,39.2952003479004,1,2012_12_14 14:00:01,0.323, Sim-StriHandler-NA, PASS, Bin1
PID-418,1,1,-19,13,1,9.61,12,,,3.29999995231628,0,2605.06127929688,-6.20496028900146,9.63590717315674,-74.2036209106445,-106.827270507813,-127.89217376709,-147.056640625,-154.867980957031,-155.878982543945,31.7117309570313,1,2012_12_14 14:00:11,0.319, Sim-StriHandler-NA, PASS, Bin1
PID-419,1,1,-13,13,1,9.643,12,,,3.29999995231628,0,2605.36450195313,-6.08851331710815,9.61091327667236,-71.5012969970703,-102.939743041992,-123.903419494629,-142.352737426758,-156.038070678711,-156.523010253906,52.8590545654297,1,2012_12_14 14:00:21,0.269, Sim-StriHandler-NA, PASS, Bin1
PID-420,1,1,-1,13,1,9.616,12,,,3.29999995231628,0,2603.8955078125,-6.15644973754883,9.45597839355469,-69.9023971557617,-100.504974365234,-121.231971740723,-139.279525756836,-148.841171264648,-153.294860839844,72.0410614013672,1,2012_12_14 14:00:31,0.308, Sim-StriHandler-NA, PASS, Bin1
PID-421,1,1,5,13,1,9.63,12,,,3.29999995231628,0,2601.869140625,-6.17595809936523,9.60923957824707,-70.6956253051758,-102.593803405762,-125.497634887695,-144.691116333008,-152.177642822266,-155.708679199219,49.2327728271484,1,2012_12_14 14:00:41,0.293, Sim-StriHandler-NA, PASS, Bin1
PID-422,1,1,17,13,1,9.61,12,,,3.29999995231628,0,2604.740234375,-6.02854055404663,9.74668407440186,-70.0823745727539,-104.728782653809,-125.636268615723,-144.211578369141,-156.590942382813,-155.478591918945,40.5636253356934,1,2012_12_14 14:00:51,0.323, Sim-StriHandler-NA, PASS, Bin1
PID-423,1,1,23,13,1,9.663,12,,,3.29999995231628,0,2601.2802734375,-6.47501892089844,9.59034442901611,-73.5835571289063,-107.21142578125,-128.473678588867,-146.721908569336,-153.147567749023,-156.251617431641,30.6043186187744,1,2012_12_14 14:01:01,0.258, Sim-StriHandler-NA, PASS, Bin1
